Qnum;Item;Sentence;Picture;ListNum;Answer;ID;NativeLg;Age;Gender;Date;Year;Hour
21; Q19;c;c;2;1; s000000b09142017-124321.;2;20; m;  September 14;2017; 12:47:02
22; Q7;e;e;2;1; s000000b09142017-124321.;2;20; m;  September 14;2017; 12:47:06
23; Q9;a;a;2;1; s000000b09142017-124321.;2;20; m;  September 14;2017; 12:47:12
24; Q1;e;e;2;0; s000000b09142017-124321.;2;20; m;  September 14;2017; 12:47:18
25; Q4;e;e;2;0; s000000b09142017-124321.;2;20; m;  September 14;2017; 12:47:25
26; Q2;f;f;2;1; s000000b09142017-124321.;2;20; m;  September 14;2017; 12:47:28
27; Q6;f;f;2;0; s000000b09142017-124321.;2;20; m;  September 14;2017; 12:47:35
28; Q14;b;b;2;0; s000000b09142017-124321.;2;20; m;  September 14;2017; 12:47:40
29; Q5;e;e;2;0; s000000b09142017-124321.;2;20; m;  September 14;2017; 12:47:51
30; Q10;a;a;2;1; s000000b09142017-124321.;2;20; m;  September 14;2017; 12:47:55
31; Q17;b;b;2;0; s000000b09142017-124321.;2;20; m;  September 14;2017; 12:47:58
32; Q2;e;e;2;0; s000000b09142017-124321.;2;20; m;  September 14;2017; 12:48:05
33; Q23;c;c;2;1; s000000b09142017-124321.;2;20; m;  September 14;2017; 12:48:09
34; Q2;d;d;2;1; s000000b09142017-124321.;2;20; m;  September 14;2017; 12:48:13
35; Q16;b;b;2;0; s000000b09142017-124321.;2;20; m;  September 14;2017; 12:48:17
36; Q4;f;f;2;0; s000000b09142017-124321.;2;20; m;  September 14;2017; 12:48:20
37; Q3;e;e;2;1; s000000b09142017-124321.;2;20; m;  September 14;2017; 12:48:24
38; Q13;b;b;2;0; s000000b09142017-124321.;2;20; m;  September 14;2017; 12:48:30
39; Q10;e;e;2;0; s000000b09142017-124321.;2;20; m;  September 14;2017; 12:48:36
40; Q17;e;e;2;0; s000000b09142017-124321.;2;20; m;  September 14;2017; 12:48:42
41; Q21;c;c;2;1; s000000b09142017-124321.;2;20; m;  September 14;2017; 12:48:47
42; Q8;e;e;2;0; s000000b09142017-124321.;2;20; m;  September 14;2017; 12:48:52
43; Q9;e;e;2;0; s000000b09142017-124321.;2;20; m;  September 14;2017; 12:48:55
44; Q12;a;a;2;1; s000000b09142017-124321.;2;20; m;  September 14;2017; 12:48:59
45; Q1;d;d;2;1; s000000b09142017-124321.;2;20; m;  September 14;2017; 12:49:08
46; Q3;d;d;2;1; s000000b09142017-124321.;2;20; m;  September 14;2017; 12:49:12
47; Q16;e;e;2;1; s000000b09142017-124321.;2;20; m;  September 14;2017; 12:49:16
48; Q24;c;c;2;1; s000000b09142017-124321.;2;20; m;  September 14;2017; 12:49:23
1; Q12;c;c;4;0; s000000b09152017-191948.;2;24; m;  September 15;2017; 19:20:11
2; Q7;e;e;4;1; s000000b09152017-191948.;2;24; m;  September 15;2017; 19:20:17
3; Q7;c;c;4;1; s000000b09152017-191948.;2;24; m;  September 15;2017; 19:20:21
1; Q11;c;c;4;1; s000000b09222017-121627.;1;24; m;  September 22;2017; 12:18:36
2; Q2;f;f;4;0; s000000b09222017-121627.;1;24; m;  September 22;2017; 12:18:40
3; Q4;b;b;4;1; s000000b09222017-121627.;1;24; m;  September 22;2017; 12:18:44
4; Q2;b;b;4;0; s000000b09222017-121627.;1;24; m;  September 22;2017; 12:18:47
5; Q8;c;c;4;1; s000000b09222017-121627.;1;24; m;  September 22;2017; 12:18:56
6; Q9;e;e;4;1; s000000b09222017-121627.;1;24; m;  September 22;2017; 12:18:59
7; Q21;a;a;4;1; s000000b09222017-121627.;1;24; m;  September 22;2017; 12:23:36
8; Q20;a;a;4;1; s000000b09222017-121627.;1;24; m;  September 22;2017; 12:24:47
1; Q22;d;d;1;1; s000000b09232017-123416.;2;24; f;  September 23;2017; 12:35:20
2; Q8;b;b;1;1; s000000b09232017-123416.;2;24; f;  September 23;2017; 15:07:11
1; Q6;e;e;3;1; s000000b09252017-155601.;2;55; m;  September 25;2017; 15:57:10
2; Q15;a;a;3;1; s000000b09252017-155601.;2;55; m;  September 25;2017; 15:57:15
3; Q13;e;e;3;0; s000000b09252017-155601.;2;55; m;  September 25;2017; 15:57:23
4; Q11;e;e;3;1; s000000b09252017-155601.;2;55; m;  September 25;2017; 15:57:27
5; Q3;c;c;3;1; s000000b09252017-155601.;2;55; m;  September 25;2017; 15:57:32
6; Q5;c;c;3;1; s000000b09252017-155601.;2;55; m;  September 25;2017; 15:57:36
7; Q23;b;b;3;1; s000000b09252017-155601.;2;55; m;  September 25;2017; 15:57:41
8; Q14;a;a;3;1; s000000b09252017-155601.;2;55; m;  September 25;2017; 15:57:49
9; Q24;b;b;3;1; s000000b09252017-155601.;2;55; m;  September 25;2017; 15:57:53
10; Q9;d;d;3;1; s000000b09252017-155601.;2;55; m;  September 25;2017; 15:58:02
11; Q2;e;e;3;1; s000000b09252017-155601.;2;55; m;  September 25;2017; 15:58:11
12; Q7;d;d;3;1; s000000b09252017-155601.;2;55; m;  September 25;2017; 15:58:18
13; Q5;e;e;3;1; s000000b09252017-155601.;2;55; m;  September 25;2017; 15:58:25
14; Q1;c;c;3;1; s000000b09252017-155601.;2;55; m;  September 25;2017; 15:58:31
15; Q13;a;a;3;1; s000000b09252017-155601.;2;55; m;  September 25;2017; 15:58:34
16; Q17;e;e;3;0; s000000b09252017-155601.;2;55; m;  September 25;2017; 15:58:45
17; Q1;f;f;3;1; s000000b09252017-155601.;2;55; m;  September 25;2017; 15:58:49
18; Q22;b;b;3;0; s000000b09252017-155601.;2;55; m;  September 25;2017; 15:58:55
19; Q15;e;e;3;1; s000000b09252017-155601.;2;55; m;  September 25;2017; 15:59:10
1; Q5;f;f;4;1; s000000b09252017-160142.;1;56; m;  September 25;2017; 16:05:25
2; Q16;d;d;4;1; s000000b09252017-160142.;1;56; m;  September 25;2017; 16:05:29
3; Q15;d;d;4;1; s000000b09252017-160142.;1;56; m;  September 25;2017; 16:05:32
4; Q6;f;f;4;0; s000000b09252017-160142.;1;56; m;  September 25;2017; 16:05:41
5; Q7;c;c;4;1; s000000b09252017-160142.;1;56; m;  September 25;2017; 16:17:59
6; Q17;e;e;4;1; s000000b09252017-160142.;1;56; m;  September 25;2017; 16:18:14
7; Q18;e;e;4;1; s000000b09252017-160142.;1;56; m;  September 25;2017; 16:18:18
8; Q1;e;e;4;1; s000000b09252017-160142.;1;56; m;  September 25;2017; 16:18:21
9; Q12;c;c;4;1; s000000b09252017-160142.;1;56; m;  September 25;2017; 16:18:24
10; Q8;e;e;4;1; s000000b09252017-160142.;1;56; m;  September 25;2017; 16:18:30
11; Q13;d;d;4;1; s000000b09252017-160142.;1;56; m;  September 25;2017; 16:19:05
12; Q4;e;e;4;1; s000000b09252017-160142.;1;56; m;  September 25;2017; 16:21:14
13; Q2;f;f;4;1; s000000b09252017-160142.;1;56; m;  September 25;2017; 16:21:16
14; Q10;e;e;4;1; s000000b09252017-160142.;1;56; m;  September 25;2017; 16:21:22
15; Q7;e;e;4;1; s000000b09252017-160142.;1;56; m;  September 25;2017; 16:22:32
16; Q11;e;e;4;1; s000000b09252017-160142.;1;56; m;  September 25;2017; 16:22:37
17; Q20;a;a;4;1; s000000b09252017-160142.;1;56; m;  September 25;2017; 16:22:42
18; Q1;f;f;4;1; s000000b09252017-160142.;1;56; m;  September 25;2017; 16:22:44
19; Q14;e;e;4;0; s000000b09252017-160142.;1;56; m;  September 25;2017; 16:22:51
20; Q17;d;d;4;1; s000000b09252017-160142.;1;56; m;  September 25;2017; 16:23:01
1; Q13;c;c;1;1; s000000b09252017-163142.;1;44; m;  September 25;2017; 16:31:50
2; Q3;f;f;1;1; s000000b09252017-163142.;1;44; m;  September 25;2017; 16:31:53
3; Q18;e;e;1;1; s000000b09252017-163142.;1;44; m;  September 25;2017; 16:31:58
1; Q6;f;f;2;0; s000000b09252017-163208.;2;22; m;  September 25;2017; 16:32:17
2; Q10;a;a;2;1; s000000b09252017-163208.;2;22; m;  September 25;2017; 16:32:21
3; Q8;e;e;2;1; s000000b09252017-163208.;2;22; m;  September 25;2017; 16:32:30
4; Q24;c;c;2;1; s000000b09252017-163208.;2;22; m;  September 25;2017; 16:32:35
1; Q5;f;f;3;0; s000000b09252017-163244.;1;33; f;  September 25;2017; 16:32:54
2; Q6;e;e;3;1; s000000b09252017-163244.;1;33; f;  September 25;2017; 16:33:00
3; Q3;c;c;3;1; s000000b09252017-163244.;1;33; f;  September 25;2017; 16:33:06
1; Q7;e;e;4;1; s000000b09252017-163333.;2;66; m;  September 25;2017; 16:33:42
2; Q13;e;e;4;1; s000000b09252017-163333.;2;66; m;  September 25;2017; 16:33:46
3; Q9;c;c;4;1; s000000b09252017-163333.;2;66; m;  September 25;2017; 16:33:49
1; Q2;f;f;2;1; s000000b09262017-141428.; ; ; ;  September 26;2017; 14:18:10
2; Q3;d;d;2;0; s000000b09262017-141428.; ; ; ;  September 26;2017; 14:18:20
3; Q5;f;f;2;1; s000000b09262017-141428.; ; ; ;  September 26;2017; 14:18:26
4; Q1;f;f;2;1; s000000b09262017-141428.; ; ; ;  September 26;2017; 14:18:30
5; Q5;d;d;2;1; s000000b09262017-141428.; ; ; ;  September 26;2017; 14:23:00
6; Q23;c;c;2;0; s000000b09262017-141428.; ; ; ;  September 26;2017; 14:27:03
7; Q6;e;e;2;1; s000000b09262017-141428.; ; ; ;  September 26;2017; 14:27:10
8; Q20;c;c;2;0; s000000b09262017-141428.; ; ; ;  September 26;2017; 14:27:14
9; Q11;e;e;2;1; s000000b09262017-141428.; ; ; ;  September 26;2017; 14:27:32
10; Q24;c;c;2;0; s000000b09262017-141428.; ; ; ;  September 26;2017; 14:27:50
11; Q8;a;a;2;1; s000000b09262017-141428.; ; ; ;  September 26;2017; 14:39:51
12; Q19;c;c;2;0; s000000b09262017-141428.; ; ; ;  September 26;2017; 14:39:57
13; Q15;b;b;2;1; s000000b09262017-141428.; ; ; ;  September 26;2017; 14:40:02
14; Q4;f;f;2;0; s000000b09262017-141428.; ; ; ;  September 26;2017; 14:40:48
15; Q13;b;b;2;0; s000000b09262017-141428.; ; ; ;  September 26;2017; 14:40:57
16; Q6;d;d;2;0; s000000b09262017-141428.; ; ; ;  September 26;2017; 14:41:05
17; Q4;e;e;2;0; s000000b09262017-141428.; ; ; ;  September 26;2017; 15:00:04
1; Q13;e;e;3;0; s000000b09262017-142106.;2;26; f;  September 26;2017; 15:00:06
18; Q10;e;e;2;0; s000000b09262017-141428.; ; ; ;  September 26;2017; 15:00:12
19; Q14;b;b;2;0; s000000b09262017-141428.; ; ; ;  September 26;2017; 15:00:19
20; Q14;e;e;2;0; s000000b09262017-141428.; ; ; ;  September 26;2017; 15:00:27
21; Q4;d;d;2;1; s000000b09262017-141428.; ; ; ;  September 26;2017; 15:00:36
22; Q22;c;c;2;0; s000000b09262017-141428.; ; ; ;  September 26;2017; 15:00:45
23; Q21;c;c;2;0; s000000b09262017-141428.; ; ; ;  September 26;2017; 15:00:51
2; Q4;c;c;3;0; s000000b09262017-142106.;2;26; f;  September 26;2017; 15:01:47
3; Q11;d;d;3;1; s000000b09262017-142106.;2;26; f;  September 26;2017; 15:02:42
4; Q9;d;d;3;1; s000000b09262017-142106.;2;26; f;  September 26;2017; 15:02:58
5; Q5;e;e;3;0; s000000b09262017-142106.;2;26; f;  September 26;2017; 15:04:21
6; Q8;d;d;3;1; s000000b09262017-142106.;2;26; f;  September 26;2017; 15:05:21
7; Q17;a;a;3;1; s000000b09262017-142106.;2;26; f;  September 26;2017; 15:06:25
8; Q6;c;c;3;0; s000000b09262017-142106.;2;26; f;  September 26;2017; 15:06:49
9; Q16;e;e;3;1; s000000b09262017-142106.;2;26; f;  September 26;2017; 15:08:42
10; Q20;b;b;3;1; s000000b09262017-142106.;2;26; f;  September 26;2017; 15:08:51
11; Q8;e;e;3;0; s000000b09262017-142106.;2;26; f;  September 26;2017; 15:09:01
1; Q4;e;e;2;0; s000000b09252017-152104.;2;22; m;  September 26;2017; 15:09:49
2; Q9;a;a;2;1; s000000b09252017-152104.;2;22; m;  September 26;2017; 15:10:08
12; Q2;f;f;3;1; s000000b09262017-142106.;2;26; f;  September 26;2017; 15:13:03
13; Q11;e;e;3;1; s000000b09262017-142106.;2;26; f;  September 26;2017; 15:13:10
14; Q2;e;e;3;0; s000000b09262017-142106.;2;26; f;  September 26;2017; 15:13:43
15; Q4;f;f;3;0; s000000b09262017-142106.;2;26; f;  September 26;2017; 15:14:23
16; Q19;b;b;3;0; s000000b09262017-142106.;2;26; f;  September 26;2017; 15:14:30
17; Q4;e;e;3;0; s000000b09262017-142106.;2;26; f;  September 26;2017; 15:14:49
18; Q10;d;d;3;1; s000000b09262017-142106.;2;26; f;  September 26;2017; 15:14:58
19; Q12;d;d;3;1; s000000b09262017-142106.;2;26; f;  September 26;2017; 15:15:05
20; Q24;b;b;3;0; s000000b09262017-142106.;2;26; f;  September 26;2017; 15:15:11
3; Q5;d;d;2;1; s000000b09252017-152104.;2;22; m;  September 26;2017; 15:22:26
4; Q19;c;c;2;0; s000000b09252017-152104.;2;22; m;  September 26;2017; 15:32:37
1; Q8;c;c;4;1; s000000b09262017-153647.;1;149; m;  September 26;2017; 15:37:26
2; Q9;c;c;4;0; s000000b09262017-153647.;1;149; m;  September 26;2017; 15:37:38
3; Q3;b;b;4;1; s000000b09262017-153647.;1;149; m;  September 26;2017; 15:37:50
4; Q12;e;e;4;0; s000000b09262017-153647.;1;149; m;  September 26;2017; 15:38:02
5; Q14;d;d;4;0; s000000b09262017-153647.;1;149; m;  September 26;2017; 15:38:05
6; Q3;e;e;4;0; s000000b09262017-153647.;1;149; m;  September 26;2017; 15:38:12
7; Q1;e;e;4;0; s000000b09262017-153647.;1;149; m;  September 26;2017; 15:38:26
8; Q1;f;f;4;1; s000000b09262017-153647.;1;149; m;  September 26;2017; 15:38:37
9; Q24;a;a;4;1; s000000b09262017-153647.;1;149; m;  September 26;2017; 15:38:49
10; Q1;b;b;4;1; s000000b09262017-153647.;1;149; m;  September 26;2017; 15:39:01
11; Q2;f;f;4;1; s000000b09262017-153647.;1;149; m;  September 26;2017; 15:39:06
1; Q20;d;d;1;0; s000000b09262017-154002.;1;149; m;  September 26;2017; 15:40:14
2; Q11;e;e;1;0; s000000b09262017-154002.;1;149; m;  September 26;2017; 15:40:19
3; Q15;e;e;1;0; s000000b09262017-154002.;1;149; m;  September 26;2017; 15:40:21
4; Q11;b;b;1;0; s000000b09262017-154002.;1;149; m;  September 26;2017; 15:40:36
5; Q8;e;e;2;0; s000000b09252017-152104.;2;22; m;  September 26;2017; 15:42:08
24; Q7;a;a;2;1; s000000b09262017-141428.; ; ; ;  September 26;2017; 16:02:02
25; Q2;e;e;2;0; s000000b09262017-141428.; ; ; ;  September 26;2017; 16:02:31
26; Q13;e;e;2;0; s000000b09262017-141428.; ; ; ;  September 26;2017; 16:02:39
27; Q1;d;d;2;0; s000000b09262017-141428.; ; ; ;  September 26;2017; 16:02:45
28; Q16;b;b;2;1; s000000b09262017-141428.; ; ; ;  September 26;2017; 16:02:51
29; Q16;e;e;2;1; s000000b09262017-141428.; ; ; ;  September 26;2017; 16:02:56
30; Q15;e;e;2;1; s000000b09262017-141428.; ; ; ;  September 26;2017; 16:03:04
31; Q2;d;d;2;1; s000000b09262017-141428.; ; ; ;  September 26;2017; 16:03:10
32; Q9;e;e;2;0; s000000b09262017-141428.; ; ; ;  September 26;2017; 16:03:20
33; Q3;f;f;2;1; s000000b09262017-141428.; ; ; ;  September 26;2017; 16:03:25
34; Q8;e;e;2;0; s000000b09262017-141428.; ; ; ;  September 26;2017; 16:03:32
35; Q10;a;a;2;1; s000000b09262017-141428.; ; ; ;  September 26;2017; 16:03:38
36; Q17;b;b;2;1; s000000b09262017-141428.; ; ; ;  September 26;2017; 16:03:45
37; Q17;e;e;2;0; s000000b09262017-141428.; ; ; ;  September 26;2017; 16:03:52
38; Q12;e;e;2;0; s000000b09262017-141428.; ; ; ;  September 26;2017; 16:04:00
1; Q2;e;e;2;1; s000000b09262017-180616.;2;22; m;  September 26;2017; 18:06:33
2; Q1;d;d;2;1; s000000b09262017-180616.;2;22; m;  September 26;2017; 18:06:39
3; Q3;e;e;2;1; s000000b09262017-180616.;2;22; m;  September 26;2017; 18:06:42
4; Q2;f;f;2;1; s000000b09262017-180616.;2;22; m;  September 26;2017; 18:06:49
5; Q9;a;a;2;1; s000000b09262017-180616.;2;22; m;  September 26;2017; 18:06:53
6; Q10;a;a;2;1; s000000b09262017-180616.;2;22; m;  September 26;2017; 18:07:01
7; Q18;e;e;2;0; s000000b09262017-180616.;2;22; m;  September 26;2017; 18:07:30
8; Q7;a;a;2;1; s000000b09262017-180616.;2;22; m;  September 26;2017; 18:12:05
9; Q4;e;e;2;0; s000000b09262017-180616.;2;22; m;  September 26;2017; 18:12:12
10; Q17;e;e;2;0; s000000b09262017-180616.;2;22; m;  September 26;2017; 18:12:15
11; Q3;f;f;2;0; s000000b09262017-180616.;2;22; m;  September 26;2017; 18:12:19
12; Q9;e;e;2;0; s000000b09262017-180616.;2;22; m;  September 26;2017; 18:12:24
1; Q17;a;a;3;1; s000000b09262017-180942.;1;22; m;  September 26;2017; 18:14:48
2; Q18;e;e;3;0; s000000b09262017-180942.;1;22; m;  September 26;2017; 18:15:05
3; Q5;e;e;3;0; s000000b09262017-180942.;1;22; m;  September 26;2017; 18:15:09
4; Q1;e;e;3;0; s000000b09262017-180942.;1;22; m;  September 26;2017; 18:15:14
5; Q9;d;d;3;0; s000000b09262017-180942.;1;22; m;  September 26;2017; 18:15:28
6; Q7;d;d;3;1; s000000b09262017-180942.;1;22; m;  September 26;2017; 18:15:38
7; Q15;a;a;3;1; s000000b09262017-180942.;1;22; m;  September 26;2017; 18:15:41
8; Q3;e;e;3;1; s000000b09262017-180942.;1;22; m;  September 26;2017; 18:15:45
9; Q17;e;e;3;0; s000000b09262017-180942.;1;22; m;  September 26;2017; 18:15:49
13; Q4;d;d;2;1; s000000b09262017-180616.;2;22; m;  September 26;2017; 19:42:23
1; Q24;d;d;1;1; s000000b09262017-154002.;1;149; m;  September 26;2017; 22:56:00
2; Q9;b;b;1;1; s000000b09262017-154002.;1;149; m;  September 26;2017; 22:56:03
3; Q13;e;e;1;1; s000000b09262017-154002.;1;149; m;  September 26;2017; 22:56:05
4; Q20;d;d;1;1; s000000b09262017-154002.;1;149; m;  September 26;2017; 22:56:07
5; Q11;b;b;1;1; s000000b09262017-154002.;1;149; m;  September 26;2017; 22:56:09
6; Q6;a;a;1;1; s000000b09262017-154002.;1;149; m;  September 26;2017; 22:56:11
7; Q22;d;d;1;1; s000000b09262017-154002.;1;149; m;  September 26;2017; 22:56:14
8; Q21;d;d;1;1; s000000b09262017-154002.;1;149; m;  September 26;2017; 22:56:16
9; Q14;c;c;1;1; s000000b09262017-154002.;1;149; m;  September 26;2017; 22:56:19
10; Q10;e;e;1;1; s000000b09262017-154002.;1;149; m;  September 26;2017; 22:56:20
11; Q17;e;e;1;1; s000000b09262017-154002.;1;149; m;  September 26;2017; 22:56:24
12; Q19;d;d;1;1; s000000b09262017-154002.;1;149; m;  September 26;2017; 22:56:28
13; Q4;e;e;1;1; s000000b09262017-154002.;1;149; m;  September 26;2017; 22:56:30
14; Q4;f;f;1;0; s000000b09262017-154002.;1;149; m;  September 26;2017; 22:56:53
15; Q18;e;e;1;0; s000000b09262017-154002.;1;149; m;  September 26;2017; 22:56:56
16; Q3;e;e;1;0; s000000b09262017-154002.;1;149; m;  September 26;2017; 22:56:59
17; Q8;b;b;1;0; s000000b09262017-154002.;1;149; m;  September 26;2017; 22:57:01
18; Q7;e;e;1;1; s000000b09262017-154002.;1;149; m;  September 26;2017; 22:57:04
19; Q2;a;a;1;1; s000000b09262017-154002.;1;149; m;  September 26;2017; 22:57:06
20; Q13;c;c;1;1; s000000b09262017-154002.;1;149; m;  September 26;2017; 22:57:08
21; Q5;a;a;1;1; s000000b09262017-154002.;1;149; m;  September 26;2017; 22:57:10
22; Q11;e;e;1;1; s000000b09262017-154002.;1;149; m;  September 26;2017; 22:57:12
1; Q9;e;e;4;0; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:04:09
2; Q11;c;c;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:04:22
3; Q1;e;e;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:04:45
4; Q20;a;a;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:04:54
5; Q16;d;d;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:05:08
6; Q12;c;c;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:06:24
7; Q3;f;f;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:06:53
8; Q4;b;b;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:07:30
9; Q14;e;e;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:07:34
10; Q5;e;e;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:07:37
11; Q2;f;f;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:07:39
12; Q23;a;a;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:07:44
13; Q6;e;e;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:07:46
14; Q10;c;c;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:07:50
15; Q11;e;e;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:07:56
16; Q7;c;c;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:07:59
17; Q16;e;e;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:08:01
18; Q1;b;b;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:08:03
19; Q5;f;f;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:08:06
20; Q22;a;a;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:08:10
21; Q6;f;f;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:08:12
22; Q6;b;b;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:08:15
23; Q8;c;c;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:08:18
24; Q3;e;e;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:08:21
25; Q13;e;e;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:08:25
26; Q15;d;d;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:08:28
27; Q2;e;e;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:08:30
28; Q9;c;c;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:08:52
29; Q21;a;a;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:08:55
30; Q2;b;b;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:08:58
31; Q10;e;e;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:09:01
32; Q24;a;a;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:09:07
33; Q3;b;b;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:09:09
34; Q7;e;e;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:09:13
35; Q18;d;d;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:09:16
36; Q17;d;d;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:09:20
37; Q13;d;d;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:09:28
38; Q14;d;d;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:09:31
39; Q17;e;e;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:09:34
40; Q1;f;f;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:09:36
41; Q4;e;e;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:09:45
42; Q8;e;e;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:09:48
43; Q19;a;a;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:09:51
44; Q12;e;e;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:09:54
45; Q15;e;e;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:09:57
46; Q4;f;f;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:10:03
47; Q5;b;b;4;1; s000000b09272017-040332.;2;24; m;  September 27;2017; 04:10:06
6; Q16;b;b;2;1; s000000b09252017-152104.;2;22; m;  September 27;2017; 07:14:20
7; Q24;c;c;2;0; s000000b09252017-152104.;2;22; m;  September 27;2017; 07:23:55
8; Q1;d;d;2;1; s000000b09252017-152104.;2;22; m;  September 27;2017; 07:24:02
9; Q3;d;d;2;1; s000000b09252017-152104.;2;22; m;  September 27;2017; 07:24:07
10; Q10;e;e;2;0; s000000b09252017-152104.;2;22; m;  September 27;2017; 07:24:11
11; Q10;a;a;2;1; s000000b09252017-152104.;2;22; m;  September 27;2017; 07:24:15
12; Q3;e;e;2;1; s000000b09252017-152104.;2;22; m;  September 27;2017; 07:24:20
13; Q23;c;c;2;1; s000000b09252017-152104.;2;22; m;  September 27;2017; 07:24:26
14; Q6;e;e;2;1; s000000b09252017-152104.;2;22; m;  September 27;2017; 07:24:31
15; Q7;a;a;2;1; s000000b09252017-152104.;2;22; m;  September 27;2017; 07:24:35
1; Q15;c;c;1;1; s000000b09272017-084614.;2;21; m;  September 27;2017; 08:47:11
2; Q6;f;f;1;0; s000000b09272017-084614.;2;21; m;  September 27;2017; 08:47:16
3; Q17;c;c;1;1; s000000b09272017-084614.;2;21; m;  September 27;2017; 08:47:36
4; Q22;d;d;1;1; s000000b09272017-084614.;2;21; m;  September 27;2017; 08:56:47
5; Q11;b;b;1;0; s000000b09272017-084614.;2;21; m;  September 27;2017; 08:56:54
6; Q16;e;e;1;1; s000000b09272017-084614.;2;21; m;  September 27;2017; 08:56:59
7; Q3;f;f;1;0; s000000b09272017-084614.;2;21; m;  September 27;2017; 08:57:09
8; Q2;a;a;1;1; s000000b09272017-084614.;2;21; m;  September 27;2017; 08:57:16
9; Q10;e;e;1;0; s000000b09272017-084614.;2;21; m;  September 27;2017; 08:57:23
10; Q12;b;b;1;0; s000000b09272017-084614.;2;21; m;  September 27;2017; 08:57:31
11; Q7;e;e;1;1; s000000b09272017-084614.;2;21; m;  September 27;2017; 08:57:41
12; Q5;e;e;1;0; s000000b09272017-084614.;2;21; m;  September 27;2017; 08:57:53
13; Q1;a;a;1;1; s000000b09272017-084614.;2;21; m;  September 27;2017; 08:57:57
14; Q15;e;e;1;1; s000000b09272017-084614.;2;21; m;  September 27;2017; 08:58:03
15; Q24;d;d;1;1; s000000b09272017-084614.;2;21; m;  September 27;2017; 08:58:08
16; Q4;a;a;1;1; s000000b09272017-084614.;2;21; m;  September 27;2017; 08:58:13
17; Q2;f;f;1;1; s000000b09272017-084614.;2;21; m;  September 27;2017; 08:58:17
18; Q3;e;e;1;1; s000000b09272017-084614.;2;21; m;  September 27;2017; 08:58:25
19; Q16;c;c;1;1; s000000b09272017-084614.;2;21; m;  September 27;2017; 08:58:33
20; Q19;d;d;1;1; s000000b09272017-084614.;2;21; m;  September 27;2017; 08:59:02
21; Q18;e;e;1;0; s000000b09272017-084614.;2;21; m;  September 27;2017; 08:59:08
22; Q9;b;b;1;0; s000000b09272017-084614.;2;21; m;  September 27;2017; 08:59:21
23; Q7;b;b;1;0; s000000b09272017-084614.;2;21; m;  September 27;2017; 08:59:25
24; Q1;e;e;1;0; s000000b09272017-084614.;2;21; m;  September 27;2017; 08:59:31
